0.00	0.86	1.72
0.01	0.87	1.73
0.02	0.88	1.74
0.03	0.89	1.75
0.04	0.90	1.76
0.05	0.91	1.77
0.06	0.92	1.78
0.07	0.93	1.79
0.08	0.94	1.80
0.09	0.95	1.81
0.10	0.96	1.82
0.11	0.97	1.83
0.12	0.98	1.84
0.13	0.99	1.85
0.14	1.00	1.86
0.15	1.01	1.87
0.16	1.02	1.88
0.17	1.03	1.89
0.18	1.04	1.90
0.19	1.05	1.91
0.20	1.06	1.92
0.21	1.07	1.93
0.22	1.08	1.94
0.23	1.09	1.95
0.24	1.10	1.96
0.25	1.11	1.97
0.26	1.12	1.98
0.27	1.13	1.99
0.28	1.14	2.00
0.29	1.15	2.01
0.30	1.16	2.02
0.31	1.17	2.03
0.32	1.18	2.04
0.33	1.19	2.05
0.34	1.20	2.06
0.35	1.21	2.07
0.36	1.22	2.08
0.37	1.23	2.09
0.38	1.24	2.10
0.39	1.25	2.11
0.40	1.26	2.12
0.41	1.27	2.13
0.42	1.28	2.14
0.43	1.29	2.15
0.44	1.30	2.16
0.45	1.31	2.17
0.46	1.32	2.18
0.47	1.33	2.19
0.48	1.34	2.20
0.49	1.35	2.21
0.50	1.36	2.22
0.51	1.37	2.23
0.52	1.38	2.24
0.53	1.39	2.25
0.54	1.40	2.26
0.55	1.41	2.27
0.56	1.42	2.28
0.57	1.43	2.29
0.58	1.44	2.30
0.59	1.45	2.31
0.60	1.46	2.32
0.61	1.47	2.33
0.62	1.48	2.34
0.63	1.49	2.35
0.64	1.50	2.36
0.65	1.51	2.37
0.66	1.52	2.38
0.67	1.53	2.39
0.68	1.54	2.40
0.69	1.55	2.41
0.70	1.56	2.42
0.71	1.57	2.43
0.72	1.58	2.44
0.73	1.59	2.45
0.74	1.60	2.46
0.75	1.61	2.47
0.76	1.62	2.48
0.77	1.63	2.49
0.78	1.64	2.50
0.79	1.65	2.51
0.80	1.66	2.52
0.81	1.67	2.53
0.82	1.68	2.54
0.83	1.69	2.55
0.84	1.70	1.72
0.00	0.86	1.72
